Block,Old_Label,Label,Population,Genetic_Diversity,Generation_Parents,Generation_Eggs,Date_Census,Date_Start_Eggs,Date_End_Eggs,Image_Box1,Image_Box2,MC_Box1,MC_Box2,MC_Total_Adults,HC_Box1,HC_Box2,HC_Total_Adults,Nb_parents,Growth_rate,First_Throw,Extinction_finalstatus,Less_than_5
Block3,B3_All_Red_Mix ,BE B3 2/17 | G1  High1,High1,High,0,1,2/17/21,2/17/21,2/18/21,DSC_0155,NA,NA,NA,101.9,NA,NA,100,NA,NA,no,no,no
Block3,B3_All_Red_Mix ,BE B3 2/17 | G1  High2,High2,High,0,1,2/17/21,2/17/21,2/18/21,DSC_0156,NA,NA,NA,104.7,NA,NA,100,NA,NA,no,no,no
Block3,B3_All_Red_Mix ,BE B3 2/17 | G1  High3,High3,High,0,1,2/17/21,2/17/21,2/18/21,DSC_0157,NA,NA,NA,105.8,NA,NA,100,NA,NA,no,no,no
Block3,B3_All_Red_Mix ,BE B3 2/17 | G1  High4,High4,High,0,1,2/17/21,2/17/21,2/18/21,DSC_0158,NA,NA,NA,101.9,NA,NA,100,NA,NA,no,no,no
Block3,B3_All_Red_Mix ,BE B3 2/17 | G1  High5,High5,High,0,1,2/17/21,2/17/21,2/18/21,DSC_0159,NA,NA,NA,102.2,NA,NA,100,NA,NA,no,no,no
Block3,B3_All_Red_Mix ,BE B3 2/17 | G1  High6,High6,High,0,1,2/17/21,2/17/21,2/18/21,DSC_0160,NA,NA,NA,101.7,NA,NA,100,NA,NA,no,no,no
Block3,B3_All_Red_Mix ,BE B3 2/17 | G1  High7,High7,High,0,1,2/17/21,2/17/21,2/18/21,DSC_0161,NA,NA,NA,101.7,NA,NA,100,NA,NA,no,no,no
Block3,B3_All_Red_Mix ,BE B3 2/17 | G1  High8,High8,High,0,1,2/17/21,2/17/21,2/18/21,DSC_0162,NA,NA,NA,101.2,NA,NA,100,NA,NA,no,kill,kill
Block3,B3_All_Red_Mix ,BE B3 2/17 | G1  High9,High9,High,0,1,2/17/21,2/17/21,2/18/21,DSC_0163,NA,NA,NA,100.3,NA,NA,100,NA,NA,no,kill,kill
Block3,B3_All_Red_Mix ,BE B3 2/17 | G1  High10,High10,High,0,1,2/17/21,2/17/21,2/18/21,DSC_0164,NA,NA,NA,103.6,NA,NA,100,NA,NA,no,kill,kill
Block3,B3_All_Red_Mix ,BE B3 2/17 | G1  High11,High11,High,0,1,2/17/21,2/17/21,2/18/21,DSC_0165,NA,NA,NA,101.8,NA,NA,100,NA,NA,no,kill,kill
Block3,B3_All_Red_Mix ,BE B3 2/17 | G1  High12,High12,High,0,1,2/17/21,2/17/21,2/18/21,DSC_0166,NA,NA,NA,98.8,NA,NA,100,NA,NA,no,kill,kill
Block3,B(4)3_A2,BE B3 2/17 | G1  Low1,Low1,Low,0,1,2/17/21,2/17/21,2/18/21,DSC_0175,NA,NA,NA,101.5,NA,NA,100,NA,NA,no,no,no
Block3,B(4)3_B1,BE B3 2/17 | G1  Low2,Low2,Low,0,1,2/17/21,2/17/21,2/18/21,DSC_0181,NA,NA,NA,105.3,NA,NA,100,NA,NA,no,no,no
Block3,B(4)3_C2,BE B3 2/17 | G1  Low3,Low3,Low,0,1,2/17/21,2/17/21,2/18/21,DSC_0182,NA,NA,NA,101.2,NA,NA,100,NA,NA,no,no,no
Block3,B(4)3_E1,BE B3 2/17 | G1  Low4,Low4,Low,0,1,2/17/21,2/17/21,2/18/21,DSC_0183,NA,NA,NA,100.2,NA,NA,100,NA,NA,no,no,no
Block3,B(4)3_F5,BE B3 2/17 | G1  Low5,Low5,Low,0,1,2/17/21,2/17/21,2/18/21,DSC_0186,NA,NA,NA,98.2,NA,NA,100,NA,NA,no,no,no
Block3,B(4)3_G1,BE B3 2/17 | G1  Low6,Low6,Low,0,1,2/17/21,2/17/21,2/18/21,DSC_0176,NA,NA,NA,98.4,NA,NA,100,NA,NA,no,kill,kill
Block3,B3_A1 ,BE B3 2/17 | G1  Low7,Low7,Low,0,1,2/17/21,2/17/21,2/18/21,DSC_0184,NA,NA,NA,108.0,NA,NA,100,NA,NA,no,no,no
Block3,B3_B3 ,BE B3 2/17 | G1  Low8,Low8,Low,0,1,2/17/21,2/17/21,2/18/21,DSC_0177,NA,NA,NA,103.0,NA,NA,100,NA,NA,no,no,no
Block3,B3_C1 ,BE B3 2/17 | G1  Low9,Low9,Low,0,1,2/17/21,2/17/21,2/18/21,DSC_0178,NA,NA,NA,97.7,NA,NA,100,NA,NA,no,no,no
Block3,B3_D1 ,BE B3 2/17 | G1  Low10,Low10,Low,0,1,2/17/21,2/17/21,2/18/21,DSC_0179,NA,NA,NA,100.3,NA,NA,100,NA,NA,no,no,no
Block3,B3_E1 ,BE B3 2/17 | G1  Low11,Low11,Low,0,1,2/17/21,2/17/21,2/18/21,DSC_0180,NA,NA,NA,100.4,NA,NA,100,NA,NA,no,no,no
Block3,B3_F2 ,BE B3 2/17 | G1  Low12,Low12,Low,0,1,2/17/21,2/17/21,2/18/21,DSC_0185,NA,NA,NA,99.7,NA,NA,100,NA,NA,no,no,no
Block3,B3_Backup_Fam_A,BE B3 2/17 | G1  Med1,Med1,Med,0,1,2/17/21,2/17/21,2/18/21,DSC_0167,NA,NA,NA,103.4,NA,NA,100,NA,NA,no,no,no
Block3,B3_Backup_Fam_B,BE B3 2/17 | G1  Med2,Med2,Med,0,1,2/17/21,2/17/21,2/18/21,DSC_0168,NA,NA,NA,95.9,NA,NA,100,NA,NA,no,no,no
Block3,B3_Backup_Fam_C,BE B3 2/17 | G1  Med3,Med3,Med,0,1,2/17/21,2/17/21,2/18/21,DSC_0169,NA,NA,NA,99.8,NA,NA,100,NA,NA,no,no,no
Block3,B3_Backup_Fam_D,BE B3 2/17 | G1  Med4,Med4,Med,0,1,2/17/21,2/17/21,2/18/21,DSC_0170,NA,NA,NA,97.9,NA,NA,100,NA,NA,no,no,no
Block3,B3_Backup_Fam_E,BE B3 2/17 | G1  Med5,Med5,Med,0,1,2/17/21,2/17/21,2/18/21,DSC_0171,NA,NA,NA,103.5,NA,NA,100,NA,NA,no,yes,yes
Block3,B3_Backup_Fam_F,BE B3 2/17 | G1  Med6,Med6,Med,0,1,2/17/21,2/17/21,2/18/21,DSC_0172,NA,NA,NA,93.1,NA,NA,100,NA,NA,no,no,no
Block3,B3_Backup_Fam_G,BE B3 2/17 | G1  Med7,Med7,Med,0,1,2/17/21,2/17/21,2/18/21,DSC_0173,NA,NA,NA,95.4,NA,NA,100,NA,NA,no,no,no
Block3,B3_Backup_Fam_H,BE B3 2/17 | G1  Med8,Med8,Med,0,1,2/17/21,2/17/21,2/18/21,DSC_0174,NA,NA,NA,94.5,NA,NA,100,NA,NA,no,no,no
Block4,B4_All_Red_Mix ,BE B4 2/24 | G1  High13,High13,High,0,1,2/24/21,2/24/21,2/25/21,DSC_0415,NA,NA,NA,108.0,NA,NA,100,NA,NA,no,no,no
Block4,B4_All_Red_Mix ,BE B4 2/24 | G1  High14,High14,High,0,1,2/24/21,2/24/21,2/25/21,DSC_0416,NA,NA,NA,107.5,NA,NA,100,NA,NA,no,no,no
Block4,B4_All_Red_Mix ,BE B4 2/24 | G1  High15,High15,High,0,1,2/24/21,2/24/21,2/25/21,DSC_0417,NA,NA,NA,104.7,NA,NA,100,NA,NA,no,no,no
Block4,B4_All_Red_Mix ,BE B4 2/24 | G1  High16,High16,High,0,1,2/24/21,2/24/21,2/25/21,DSC_0418,NA,NA,NA,99.1,NA,NA,100,NA,NA,no,no,no
Block4,B4_All_Red_Mix ,BE B4 2/24 | G1  High17,High17,High,0,1,2/24/21,2/24/21,2/25/21,DSC_0419,NA,NA,NA,98.4,NA,NA,100,NA,NA,no,no,no
Block4,B4_All_Red_Mix ,BE B4 2/24 | G1  High18,High18,High,0,1,2/24/21,2/24/21,2/25/21,DSC_0421,NA,NA,NA,97.0,NA,NA,100,NA,NA,no,no,no
Block4,B4_All_Red_Mix ,BE B4 2/24 | G1  High19,High19,High,0,1,2/24/21,2/24/21,2/25/21,DSC_0422,NA,NA,NA,101.8,NA,NA,100,NA,NA,no,no,no
Block4,B4_All_Red_Mix ,BE B4 2/24 | G1  High20,High20,High,0,1,2/24/21,2/24/21,2/25/21,DSC_0423,NA,NA,NA,95.1,NA,NA,100,NA,NA,no,no,no
Block4,B4_All_Red_Mix ,BE B4 2/24 | G1  High21,High21,High,0,1,2/24/21,2/24/21,2/25/21,DSC_0424,NA,NA,NA,101.0,NA,NA,100,NA,NA,no,no,no
Block4,B4_All_Red_Mix ,BE B4 2/24 | G1  High22,High22,High,0,1,2/24/21,2/24/21,2/25/21,DSC_0426,NA,NA,NA,92.2,NA,NA,100,NA,NA,no,no,no
Block4,B4_All_Red_Mix ,BE B4 2/24 | G1  High23,High23,High,0,1,2/24/21,2/24/21,2/25/21,DSC_0427,NA,NA,NA,100.9,NA,NA,100,NA,NA,no,no,no
Block4,B4_All_Red_Mix ,BE B4 2/24 | G1  High24,High24,High,0,1,2/24/21,2/24/21,2/25/21,DSC_0428,NA,NA,NA,103.8,NA,NA,100,NA,NA,no,no,no
Block4,B4_K1,BE B4 2/24 | G1  Low13,Low13,Low,0,1,2/24/21,2/24/21,2/25/21,DSC_0436,NA,NA,NA,99.7,NA,NA,100,NA,NA,no,no,no
Block4,B4_L1,BE B4 2/24 | G1  Low14,Low14,Low,0,1,2/24/21,2/24/21,2/25/21,DSC_0435,NA,NA,NA,93.8,NA,NA,100,NA,NA,no,no,no
Block4,B4_M1,BE B4 2/24 | G1  Low15,Low15,Low,0,1,2/24/21,2/24/21,2/25/21,DSC_0437,NA,NA,NA,105.0,NA,NA,100,NA,NA,no,no,no
Block4,B4_O1,BE B4 2/24 | G1  Low16,Low16,Low,0,1,2/24/21,2/24/21,2/25/21,DSC_0441,NA,NA,NA,102.6,NA,NA,100,NA,NA,no,yes,yes
Block4,B4_P2,BE B4 2/24 | G1  Low17,Low17,Low,0,1,2/24/21,2/24/21,2/25/21,DSC_0442,NA,NA,NA,94.0,NA,NA,100,NA,NA,no,no,no
Block4,B4_Q4,BE B4 2/24 | G1  Low18,Low18,Low,0,1,2/24/21,2/24/21,2/25/21,DSC_0438,NA,NA,NA,97.2,NA,NA,100,NA,NA,no,no,no
Block4,B4_R1,BE B4 2/24 | G1  Low19,Low19,Low,0,1,2/24/21,2/24/21,2/25/21,DSC_0443,NA,NA,NA,98.5,NA,NA,100,NA,NA,no,no,no
Block4,B4_AA1 ,BE B4 2/24 | G1  Low20,Low20,Low,0,1,2/24/21,2/24/21,2/25/21,DSC_0444,NA,NA,NA,99.4,NA,NA,100,NA,NA,no,no,no
Block4,B4_AB1 ,BE B4 2/24 | G1  Low21,Low21,Low,0,1,2/24/21,2/24/21,2/25/21,DSC_0445,NA,NA,NA,101.4,NA,NA,100,NA,NA,no,no,no
Block4,B4_AC1 ,BE B4 2/24 | G1  Low22,Low22,Low,0,1,2/24/21,2/24/21,2/25/21,DSC_0446,NA,NA,NA,95.1,NA,NA,100,NA,NA,no,no,no
Block4,B4_AD1 ,BE B4 2/24 | G1  Low23,Low23,Low,0,1,2/24/21,2/24/21,2/25/21,DSC_0447,NA,NA,NA,103.9,NA,NA,100,NA,NA,no,kill,kill
Block4,B4_AE1 ,BE B4 2/24 | G1  Low24,Low24,Low,0,1,2/24/21,2/24/21,2/25/21,DSC_0449,NA,NA,NA,92.7,NA,NA,100,NA,NA,no,no,no
Block4,B4_AF1 ,BE B4 2/24 | G1  Low25,Low25,Low,0,1,2/24/21,2/24/21,2/25/21,DSC_0448,NA,NA,NA,84.8,NA,NA,100,NA,NA,no,no,no
Block4,B4_Backup_Fam_AA,BE B4 2/24 | G1  Med9,Med9,Med,0,1,2/24/21,2/24/21,2/25/21,DSC_0429,NA,NA,NA,105.3,NA,NA,100,NA,NA,no,no,no
Block4,B4_Backup_Fam_AB,BE B4 2/24 | G1  Med10,Med10,Med,0,1,2/24/21,2/24/21,2/25/21,DSC_0430,NA,NA,NA,97.4,NA,NA,100,NA,NA,no,no,no
Block4,B4_Backup_Fam_AC,BE B4 2/24 | G1  Med11,Med11,Med,0,1,2/24/21,2/24/21,2/25/21,DSC_0431,NA,NA,NA,92.6,NA,NA,100,NA,NA,no,no,no
Block4,B4_Backup_Fam_AD,BE B4 2/24 | G1  Med12,Med12,Med,0,1,2/24/21,2/24/21,2/25/21,DSC_0432,NA,NA,NA,95.2,NA,NA,100,NA,NA,no,no,no
Block4,B4_Backup_Fam_K,BE B4 2/24 | G1  Med13,Med13,Med,0,1,2/24/21,2/24/21,2/25/21,DSC_0433,NA,NA,NA,108.6,NA,NA,100,NA,NA,no,no,no
Block4,B4_Backup_Fam_L,BE B4 2/24 | G1  Med14,Med14,Med,0,1,2/24/21,2/24/21,2/25/21,DSC_0434,NA,NA,NA,96.1,NA,NA,100,NA,NA,no,yes,yes
Block4,B4_Backup_Fam_M,BE B4 2/24 | G1  Med15,Med15,Med,0,1,2/24/21,2/24/21,2/25/21,DSC_0439,NA,NA,NA,100.3,NA,NA,100,NA,NA,no,no,no
Block4,B4_Backup_Fam_P,BE B4 2/24 | G1  Med16,Med16,Med,0,1,2/24/21,2/24/21,2/25/21,DSC_0440,NA,NA,NA,93.1,NA,NA,100,NA,NA,no,kill,kill
Block5,B5_All_Red_Mix ,BE B5 3/3 | G1  High25,High25,High,0,1,3/3/21,3/3/21,3/4/21,DSC_0674,NA,NA,NA,103.8,NA,NA,100,NA,NA,no,no,no
Block5,B5_All_Red_Mix ,BE B5 3/3 | G1  High26,High26,High,0,1,3/3/21,3/3/21,3/4/21,DSC_0675,NA,NA,NA,101.5,NA,NA,100,NA,NA,no,no,no
Block5,B5_All_Red_Mix ,BE B5 3/3 | G1  High27,High27,High,0,1,3/3/21,3/3/21,3/4/21,DSC_0676,NA,NA,NA,104.5,NA,NA,100,NA,NA,no,no,no
Block5,B5_All_Red_Mix ,BE B5 3/3 | G1  High28,High28,High,0,1,3/3/21,3/3/21,3/4/21,DSC_0677,NA,NA,NA,104.7,NA,NA,100,NA,NA,no,no,no
Block5,B5_All_Red_Mix ,BE B5 3/3 | G1  High29,High29,High,0,1,3/3/21,3/3/21,3/4/21,DSC_0678,NA,NA,NA,103.4,NA,NA,100,NA,NA,no,kill,kill
Block5,B5_All_Red_Mix ,BE B5 3/3 | G1  High30,High30,High,0,1,3/3/21,3/3/21,3/4/21,DSC_0679,NA,NA,NA,104.2,NA,NA,100,NA,NA,no,kill,kill
Block5,B5_All_Red_Mix ,BE B5 3/3 | G1  High31,High31,High,0,1,3/3/21,3/3/21,3/4/21,DSC_0680,NA,NA,NA,98.7,NA,NA,100,NA,NA,no,kill,kill
Block5,B5_All_Red_Mix ,BE B5 3/3 | G1  High32,High32,High,0,1,3/3/21,3/3/21,3/4/21,DSC_0681,NA,NA,NA,100.8,NA,NA,100,NA,NA,no,no,no
Block5,B5_All_Red_Mix ,BE B5 3/3 | G1  High33,High33,High,0,1,3/3/21,3/3/21,3/4/21,DSC_0682,NA,NA,NA,82.5,NA,NA,100,NA,NA,no,no,no
Block5,B5_All_Red_Mix ,BE B5 3/3 | G1  High34,High34,High,0,1,3/3/21,3/3/21,3/4/21,DSC_0683,NA,NA,NA,103.3,NA,NA,100,NA,NA,no,no,no
Block5,B5_All_Red_Mix ,BE B5 3/3 | G1  High35,High35,High,0,1,3/3/21,3/3/21,3/4/21,DSC_0684,NA,NA,NA,95.7,NA,NA,100,NA,NA,no,no,no
Block5,B5_All_Red_Mix ,BE B5 3/3 | G1  High36,High36,High,0,1,3/3/21,3/3/21,3/4/21,DSC_0685,NA,NA,NA,101.3,NA,NA,100,NA,NA,no,kill,kill
Block5,B5A1,BE B5 3/3 | G1  Low26,Low26,Low,0,1,3/3/21,3/3/21,3/4/21,DSC_0686,NA,NA,NA,103.4,NA,NA,100,NA,NA,no,no,no
Block5,B5_B1,BE B5 3/3 | G1  Low27,Low27,Low,0,1,3/3/21,3/3/21,3/4/21,DSC_0687,NA,NA,NA,100.1,NA,NA,100,NA,NA,no,yes,yes
Block5,B5_E1,BE B5 3/3 | G1  Low28,Low28,Low,0,1,3/3/21,3/3/21,3/4/21,DSC_0688,NA,NA,NA,100.5,NA,NA,100,NA,NA,no,yes,yes
Block5,B5_C2,BE B5 3/3 | G1  Low29,Low29,Low,0,1,3/3/21,3/3/21,3/4/21,DSC_0689,NA,NA,NA,104.7,NA,NA,100,NA,NA,no,no,no
Block5,B5_D3,BE B5 3/3 | G1  Low30,Low30,Low,0,1,3/3/21,3/3/21,3/4/21,DSC_0690,NA,NA,NA,103.4,NA,NA,100,NA,NA,no,yes,yes
Block5,B(2)5_P1 ,BE B5 3/3 | G1  Low31,Low31,Low,0,1,3/3/21,3/3/21,3/4/21,DSC_0691,NA,NA,NA,106.1,NA,NA,100,NA,NA,no,yes,yes
Block5,B(2)5_Q1 ,BE B5 3/3 | G1  Low32,Low32,Low,0,1,3/3/21,3/3/21,3/4/21,DSC_0692,NA,NA,NA,102.4,NA,NA,100,NA,NA,no,yes,yes
Block5,B(2)5_T1 ,BE B5 3/3 | G1  Low33,Low33,Low,0,1,3/3/21,3/3/21,3/4/21,DSC_0693,NA,NA,NA,103.9,NA,NA,100,NA,NA,no,yes,yes
Block5,B(2)5_U1 ,BE B5 3/3 | G1  Low34,Low34,Low,0,1,3/3/21,3/3/21,3/4/21,DSC_0694,NA,NA,NA,100.9,NA,NA,100,NA,NA,no,no,no
Block5,B(2)5_W1 ,BE B5 3/3 | G1  Low35,Low35,Low,0,1,3/3/21,3/3/21,3/4/21,DSC_0695,NA,NA,NA,101.5,NA,NA,100,NA,NA,no,no,no
Block5,B(2)5_X1 ,BE B5 3/3 | G1  Low36,Low36,Low,0,1,3/3/21,3/3/21,3/4/21,DSC_0700,NA,NA,NA,102.2,NA,NA,100,NA,NA,no,yes,yes
Block5,B5_Backup_Fam_F,BE B5 3/3 | G1  Med17,Med17,Med,0,1,3/3/21,3/3/21,3/4/21,DSC_0696,NA,NA,NA,105.4,NA,NA,100,NA,NA,no,yes,yes
Block5,B5_Backup_Fam_G,BE B5 3/3 | G1  Med18,Med18,Med,0,1,3/3/21,3/3/21,3/4/21,DSC_0701,NA,NA,NA,98.2,NA,NA,100,NA,NA,no,no,no
Block5,B5_Backup_Fam_H,BE B5 3/3 | G1  Med19,Med19,Med,0,1,3/3/21,3/3/21,3/4/21,DSC_0697,NA,NA,NA,99.6,NA,NA,100,NA,NA,no,no,yes
Block5,B5_Backup_Fam_I,BE B5 3/3 | G1  Med20,Med20,Med,0,1,3/3/21,3/3/21,3/4/21,DSC_0698,NA,NA,NA,97.6,NA,NA,100,NA,NA,no,yes,yes
Block5,B5_Backup_Fam_A,BE B5 3/3 | G1  Med21,Med21,Med,0,1,3/3/21,3/3/21,3/4/21,DSC_0699,NA,NA,NA,99.1,NA,NA,100,NA,NA,no,no,no
Block5,B5_Backup_Fam_B,BE B5 3/3 | G1  Med22,Med22,Med,0,1,3/3/21,3/3/21,3/4/21,DSC_0703,NA,NA,NA,104.7,NA,NA,100,NA,NA,no,yes,yes
Block5,B5_Backup_Fam_C,BE B5 3/3 | G1  Med23,Med23,Med,0,1,3/3/21,3/3/21,3/4/21,DSC_0704,NA,NA,NA,99.1,NA,NA,100,NA,NA,no,no,no
Block5,B5_Backup_Fam_D,BE B5 3/3 | G1  Med24,Med24,Med,0,1,3/3/21,3/3/21,3/4/21,DSC_0702,NA,NA,NA,104.1,NA,NA,100,NA,NA,no,no,no
Block3,B3_All_Red_Mix ,BE B3 3/24 | G2 High1,High1,High,1,2,3/24/21,3/24/21,3/25/21,DSC_0920,DSC_0921,266.9,149.8,416.7,253,135,388,100,3.88,no,no,no
Block3,B3_All_Red_Mix ,BE B3 3/24 | G2 High2,High2,High,1,2,3/24/21,3/24/21,3/25/21,DSC_0922,DSC_0923,224.4,110.8,335.2,207,106,313,100,3.13,no,no,no
Block3,B3_All_Red_Mix ,BE B3 3/24 | G2 High3,High3,High,1,2,3/24/21,3/24/21,3/25/21,DSC_0960,DSC_0961,211.0,187.0,398.0,197,170,367,100,3.67,no,no,no
Block3,B3_All_Red_Mix ,BE B3 3/24 | G2 High4,High4,High,1,2,3/24/21,3/24/21,3/25/21,DSC_0906,DSC_0907,176.2,204.8,381.0,172,192,364,100,3.64,no,no,no
Block3,B3_All_Red_Mix ,BE B3 3/24 | G2 High5,High5,High,1,2,3/24/21,3/24/21,3/25/21,DSC_0966,DSC_0967,150.4,208.0,358.4,144,200,344,100,3.44,no,no,no
Block3,B3_All_Red_Mix ,BE B3 3/24 | G2 High6,High6,High,1,2,3/24/21,3/24/21,3/25/21,DSC_0964,DSC_0965,17.4,44.8,62.2,15,32,47,100,0.47,no,no,no
Block3,B3_All_Red_Mix ,BE B3 3/24 | G2 High7,High7,High,1,2,3/24/21,3/24/21,3/25/21,DSC_0932,DSC_0933,45.9,299.0,344.9,45,287,332,100,3.32,no,no,no
Block3,B3_All_Red_Mix ,BE B3 3/24 | G2 High8,High8,High,1,2,3/24/21,3/24/21,3/25/21,DSC_0946,DSC_0947,77.9,261.1,339.0,60,224,284,100,2.84,no,kill,kill
Block3,B3_All_Red_Mix ,BE B3 3/24 | G2 High9,High9,High,1,2,3/24/21,3/24/21,3/25/21,DSC_0940,DSC_0941,197.3,191.1,388.4,195,180,375,100,3.75,no,kill,kill
Block3,B3_All_Red_Mix ,BE B3 3/24 | G2 High10,High10,High,1,2,3/24/21,3/24/21,3/25/21,DSC_0930,DSC_0931,148.5,116.3,264.8,133,112,245,100,2.45,no,kill,kill
Block3,B3_All_Red_Mix ,BE B3 3/24 | G2 High11,High11,High,1,2,3/24/21,3/24/21,3/25/21,DSC_0952,DSC_0953,216.1,171.0,387.1,209,163,372,100,3.72,no,kill,kill
Block3,B3_All_Red_Mix ,BE B3 3/24 | G2 High12,High12,High,1,2,3/24/21,3/24/21,3/25/21,DSC_0944,DSC_0945,181.8,181.6,363.4,168,166,334,100,3.34,no,kill,kill
Block3,B(4)3_A2,BE B3 3/24 | G2 Low1,Low1,Low,1,2,3/24/21,3/24/21,3/25/21,DSC_0942,DSC_0943,58.5,227.9,286.4,57,211,268,100,2.68,no,no,no
Block3,B(4)3_B1,BE B3 3/24 | G2 Low2,Low2,Low,1,2,3/24/21,3/24/21,3/25/21,DSC_0950,DSC_0951,300.3,96.3,396.6,288,93,381,100,3.81,no,no,no
Block3,B(4)3_C2,BE B3 3/24 | G2 Low3,Low3,Low,1,2,3/24/21,3/24/21,3/25/21,DSC_0910,DSC_0911,136.9,140.8,277.7,126,135,261,100,2.61,no,no,no
Block3,B(4)3_E1,BE B3 3/24 | G2 Low4,Low4,Low,1,2,3/24/21,3/24/21,3/25/21,DSC_0948,DSC_0949,107.3,92.3,199.6,107,91,198,100,1.98,no,no,no
Block3,B(4)3_F5,BE B3 3/24 | G2 Low5,Low5,Low,1,2,3/24/21,3/24/21,3/25/21,DSC_0916,DSC_0917,79.9,88.2,168.1,81,91,172,100,1.72,no,no,no
Block3,B(4)3_G1,BE B3 3/24 | G2 Low6,Low6,Low,1,2,3/24/21,3/24/21,3/25/21,DSC_0928,DSC_0929,246.2,224.4,470.6,237,214,451,100,4.51,no,kill,kill
Block3,B3_A1 ,BE B3 3/24 | G2 Low7,Low7,Low,1,2,3/24/21,3/24/21,3/25/21,DSC_0908,DSC_0909,115.2,37.3,152.5,109,38,147,100,1.47,no,no,no
Block3,B3_B3 ,BE B3 3/24 | G2 Low8,Low8,Low,1,2,3/24/21,3/24/21,3/25/21,DSC_0934,DSC_0935,141.9,101.1,243.0,142,99,241,100,2.41,no,no,no
Block3,B3_C1 ,BE B3 3/24 | G2 Low9,Low9,Low,1,2,3/24/21,3/24/21,3/25/21,DSC_0962,DSC_0963,111.7,153.4,265.0,111,151,262,100,2.62,no,no,no
Block3,B3_D1 ,BE B3 3/24 | G2 Low10,Low10,Low,1,2,3/24/21,3/24/21,3/25/21,DSC_0958,DSC_0959,92.5,112.8,205.3,93,115,208,100,2.08,no,no,no
Block3,B3_E1 ,BE B3 3/24 | G2 Low11,Low11,Low,1,2,3/24/21,3/24/21,3/25/21,DSC_0904,DSC_0905,117.4,91.4,208.8,121,94,215,100,2.15,no,no,no
Block3,B3_F2 ,BE B3 3/24 | G2 Low12,Low12,Low,1,2,3/24/21,3/24/21,3/25/21,DSC_0912,DSC_0913,268.9,76.8,345.7,239,76,315,100,3.15,no,no,no
Block3,B3_Backup_Fam_A,BE B3 3/24 | G2 Med1,Med1,Med,1,2,3/24/21,3/24/21,3/25/21,DSC_0914,DSC_0915,35.8,45.1,80.9,35,46,81,100,0.81,no,no,no
Block3,B3_Backup_Fam_B,BE B3 3/24 | G2 Med2,Med2,Med,1,2,3/24/21,3/24/21,3/25/21,DSC_0924,DSC_0925,226.3,135.5,361.9,228,137,365,100,3.65,no,no,no
Block3,B3_Backup_Fam_C,BE B3 3/24 | G2 Med3,Med3,Med,1,2,3/24/21,3/24/21,3/25/21,DSC_0956,DSC_0957,122.9,122.6,245.6,117,119,236,100,2.36,no,no,no
Block3,B3_Backup_Fam_D,BE B3 3/24 | G2 Med4,Med4,Med,1,2,3/24/21,3/24/21,3/25/21,DSC_0936,DSC_0937,120.5,148.8,269.4,122,147,269,100,2.69,no,no,no
Block3,B3_Backup_Fam_E,BE B3 3/24 | G2 Med5,Med5,Med,1,2,3/24/21,3/24/21,3/25/21,DSC_0954,DSC_0955,180.8,29.7,210.5,180,28,208,100,2.08,no,yes,yes
Block3,B3_Backup_Fam_F,BE B3 3/24 | G2 Med6,Med6,Med,1,2,3/24/21,3/24/21,3/25/21,DSC_0926,DSC_0927,177.8,199.8,377.6,170,193,363,100,3.63,no,no,no
